DistOd;TypeObject;Object_Code;ObjectName;Object_Code_T;Marker;Length;Width;Depth_min;Depth_max;OrientTD;OrientBD;MPoint_Orient;MPoint_Dist;Type_Def;DistML;DistMR;DistStL;DistStR;LinkStL;LinkStR;LinkML;LinkMR;Comments;Latitude;Longtitude;Altitude
127010640;4;3;;—пиральный шов;Ћќ∆№;;;;;5,12;;;;;;;;;;;;;;;;
127010690;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127010740;4;3;;—пиральный шов;Ћќ∆№;;;;;7,54;;;;;;;;;;;;;;;;
127022070;4;3;;—пиральный шов;Ћќ∆№;;;;;5,17;;;;;;;;;;;;;;;;
127022120;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127022170;4;3;;—пиральный шов;Ћќ∆№;;;;;3,12;;;;;;;;;;;;;;;;
127033450;4;3;;—пиральный шов;Ћќ∆№;;;;;12,00;;;;;;;;;;;;;;;;
127033500;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127033550;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;2,30;8,30;;;;;;;;;;;;;;;
127044940;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127044990;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;10,18;4,17;;;;;;;;;;;;;;;
127056140;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127056190;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;2,30;8,30;;;;;;;;;;;;;;;
127066260;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127066310;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;2,17;8,18;;;;;;;;;;;;;;;
127077810;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127077860;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;9,05;3,06;;;;;;;;;;;;;;;
127089390;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127089440;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;2,17;8,18;;;;;;;;;;;;;;;
127100930;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127100980;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;1,00;7,00;;;;;;;;;;;;;;;
127112040;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127112090;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;12,48;6,47;;;;;;;;;;;;;;;
127123230;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127123280;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;10,30;4,30;;;;;;;;;;;;;;;
127134440;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127134490;4;3;;—пиральный шов;Ћќ∆№;;;;;10,54;;;;;;;;;;;;;;;;
127145700;4;3;;—пиральный шов;Ћќ∆№;;;;;7,35;;;;;;;;;;;;;;;;
127145750;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127145800;4;3;;—пиральный шов;Ћќ∆№;;;;;12,00;;;;;;;;;;;;;;;;
127157180;4;3;;—пиральный шов;Ћќ∆№;;;;;9,24;;;;;;;;;;;;;;;;
127157230;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127157280;4;3;;—пиральный шов;Ћќ∆№;;;;;7,47;;;;;;;;;;;;;;;;
127168680;4;3;;—пиральный шов;Ћќ∆№;;;;;5,17;;;;;;;;;;;;;;;;
127168730;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127168780;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;2,23;8,24;;;;;;;;;;;;;;;
127169160;2;7;;«аводской дефект;Ћќ∆№;50;170; 0,0 ; 0,0 ;1,30;1,53;;;0;;;;;;;;;Ёквивалент потери металла 13%.;;;
127179670;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127179720;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;2,17;8,18;;;;;;;;;;;;;;;
127190610;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127190660;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;1,23;7,24;;;;;;;;;;;;;;;
127202170;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127202220;4;3;;—пиральный шов;Ћќ∆№;;;;;1,11;;;;;;;;;;;;;;;;
127213610;4;3;;—пиральный шов;Ћќ∆№;;;;;10,35;;;;;;;;;;;;;;;;
127213660;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127213710;4;3;;—пиральный шов;Ћќ∆№;;;;;4,30;;;;;;;;;;;;;;;;
127215090;2;7;;«аводской дефект;Ћќ∆№;165;530; 0,0 ; 0,0 ;3,00;4,24;;;0;;;;;;;;;"ћеталлургический дефект; Ёквивалент потери металла 10%.";;;
127225110;4;3;;—пиральный шов;Ћќ∆№;;;;;1,48;;;;;;;;;;;;;;;;
127225160;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127225210;4;3;;—пиральный шов;Ћќ∆№;;;;;3,17;;;;;;;;;;;;;;;;
127225400;2;7;;«аводской дефект;Ћќ∆№;125;150; 0,0 ; 0,0 ;4,54;5,17;;;0;;;;;;;;;"ћеталлургический дефект; Ёквивалент потери металла 15%.";;;
127236170;4;3;;—пиральный шов;Ћќ∆№;;;;;11,11;;;;;;;;;;;;;;;;
127236220;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127236270;4;3;;—пиральный шов;Ћќ∆№;;;;;5,47;;;;;;;;;;;;;;;;
127247660;4;3;;—пиральный шов;Ћќ∆№;;;;;2,53;;;;;;;;;;;;;;;;
127247710;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127247760;4;3;;—пиральный шов;Ћќ∆№;;;;;6,47;;;;;;;;;;;;;;;;
127259150;4;3;;—пиральный шов;Ћќ∆№;;;;;4,05;;;;;;;;;;;;;;;;
127259200;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127259250;4;3;;—пиральный шов;Ћќ∆№;;;;;7,30;;;;;;;;;;;;;;;;
127270770;4;3;;—пиральный шов;Ћќ∆№;;;;;5,17;;;;;;;;;;;;;;;;
127270820;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127270870;4;3;;—пиральный шов;Ћќ∆№;;;;;2,00;;;;;;;;;;;;;;;;
127282200;4;3;;—пиральный шов;Ћќ∆№;;;;;11,18;;;;;;;;;;;;;;;;
127282250;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127282300;4;3;;—пиральный шов;Ћќ∆№;;;;;1,36;;;;;;;;;;;;;;;;
127293510;4;3;;—пиральный шов;Ћќ∆№;;;;;10,11;;;;;;;;;;;;;;;;
127293560;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127293610;4;3;;—пиральный шов;Ћќ∆№;;;;;3,47;;;;;;;;;;;;;;;;
127293900;2;7;;«аводской дефект;Ћќ∆№;35;90; 0,0 ; 0,0 ;6,00;6,12;;;0;;;;;;;;;"ћеталлургический дефект; Ёквивалент потери металла 15%.";;;
127305010;4;3;;—пиральный шов;Ћќ∆№;;;;;1,18;;;;;;;;;;;;;;;;
127305060;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127305110;4;3;;—пиральный шов;Ћќ∆№;;;;;4,42;;;;;;;;;;;;;;;;
127315980;4;3;;—пиральный шов;Ћќ∆№;;;;;12,00;;;;;;;;;;;;;;;;
127316030;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127316080;4;3;;—пиральный шов;Ћќ∆№;;;;;12,48;;;;;;;;;;;;;;;;
127327300;4;3;;—пиральный шов;Ћќ∆№;;;;;9,18;;;;;;;;;;;;;;;;
127327350;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127327400;4;3;;—пиральный шов;Ћќ∆№;;;;;7,54;;;;;;;;;;;;;;;;
127338450;4;3;;—пиральный шов;Ћќ∆№;;;;;4,00;;;;;;;;;;;;;;;;
127338500;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127338550;4;3;;—пиральный шов;Ћќ∆№;;;;;6,05;;;;;;;;;;;;;;;;
127349940;4;3;;—пиральный шов;Ћќ∆№;;;;;3,23;;;;;;;;;;;;;;;;
127349990;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127350040;4;3;;—пиральный шов;Ћќ∆№;;;;;12,00;;;;;;;;;;;;;;;;
127361430;4;3;;—пиральный шов;Ћќ∆№;;;;;9,18;;;;;;;;;;;;;;;;
127361480;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127361530;4;3;;—пиральный шов;Ћќ∆№;;;;;1,23;;;;;;;;;;;;;;;;
127372160;4;3;;—пиральный шов;Ћќ∆№;;;;;7,54;;;;;;;;;;;;;;;;
127372210;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127372260;4;3;;—пиральный шов;Ћќ∆№;;;;;3,12;;;;;;;;;;;;;;;;
127382780;4;3;;—пиральный шов;Ћќ∆№;;;;;9,00;;;;;;;;;;;;;;;;
127382830;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127382880;4;3;;—пиральный шов;Ћќ∆№;;;;;12,30;;;;;;;;;;;;;;;;
127394130;4;3;;—пиральный шов;Ћќ∆№;;;;;9,30;;;;;;;;;;;;;;;;
127394180;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127394230;4;3;;—пиральный шов;Ћќ∆№;;;;;12,24;;;;;;;;;;;;;;;;
127404760;4;3;;—пиральный шов;Ћќ∆№;;;;;6,24;;;;;;;;;;;;;;;;
127404810;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127404860;4;3;;—пиральный шов;Ћќ∆№;;;;;8,18;;;;;;;;;;;;;;;;
127415030;4;3;;—пиральный шов;Ћќ∆№;;;;;12,54;;;;;;;;;;;;;;;;
127415080;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127415130;4;3;;—пиральный шов;Ћќ∆№;;;;;10,35;;;;;;;;;;;;;;;;
127425750;4;3;;—пиральный шов;Ћќ∆№;;;;;5,17;;;;;;;;;;;;;;;;
127425800;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127425850;4;3;;—пиральный шов;Ћќ∆№;;;;;1,42;;;;;;;;;;;;;;;;
127437160;4;3;;—пиральный шов;Ћќ∆№;;;;;10,41;;;;;;;;;;;;;;;;
127437210;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127437260;4;3;;—пиральный шов;Ћќ∆№;;;;;1,00;;;;;;;;;;;;;;;;
127448410;4;3;;—пиральный шов;Ћќ∆№;;;;;9,30;;;;;;;;;;;;;;;;
127448460;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127448510;4;3;;—пиральный шов;Ћќ∆№;;;;;6,35;;;;;;;;;;;;;;;;
127459850;4;3;;—пиральный шов;Ћќ∆№;;;;;4,00;;;;;;;;;;;;;;;;
127459900;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127459950;4;3;;—пиральный шов;Ћќ∆№;;;;;9,48;;;;;;;;;;;;;;;;
127470920;4;3;;—пиральный шов;Ћќ∆№;;;;;5,35;;;;;;;;;;;;;;;;
127470960;2;5;;јномали€ кольцевого шва GWAN;Ћќ∆№;0;147; 0,0 ; 0,0 ;8,11;8,35;;;0;;;;;;;;;;;;
127470970;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127471020;4;3;;—пиральный шов;Ћќ∆№;;;;;9,35;;;;;;;;;;;;;;;;
127482290;4;3;;—пиральный шов;Ћќ∆№;;;;;6,35;;;;;;;;;;;;;;;;
127482340;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127482390;4;3;;—пиральный шов;Ћќ∆№;;;;;8,48;;;;;;;;;;;;;;;;
127493760;4;3;;—пиральный шов;Ћќ∆№;;;;;6,12;;;;;;;;;;;;;;;;
127493810;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127493860;4;3;;—пиральный шов;Ћќ∆№;;;;;7,12;;;;;;;;;;;;;;;;
127505250;4;3;;—пиральный шов;Ћќ∆№;;;;;4,30;;;;;;;;;;;;;;;;
127505300;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127505350;4;3;;—пиральный шов;Ћќ∆№;;;;;6,47;;;;;;;;;;;;;;;;
127516350;4;3;;—пиральный шов;Ћќ∆№;;;;;2,53;;;;;;;;;;;;;;;;
127516400;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127516450;4;3;;—пиральный шов;Ћќ∆№;;;;;12,30;;;;;;;;;;;;;;;;
127527390;4;3;;—пиральный шов;Ћќ∆№;;;;;8,05;;;;;;;;;;;;;;;;
127527440;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127527490;4;3;;—пиральный шов;Ћќ∆№;;;;;12,12;;;;;;;;;;;;;;;;
127538860;4;3;;—пиральный шов;Ћќ∆№;;;;;9,30;;;;;;;;;;;;;;;;
127538910;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127538960;4;3;;—пиральный шов;Ћќ∆№;;;;;11,18;;;;;;;;;;;;;;;;
127550240;4;3;;—пиральный шов;Ћќ∆№;;;;;8,24;;;;;;;;;;;;;;;;
127550290;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127550340;4;3;;—пиральный шов;Ћќ∆№;;;;;2,47;;;;;;;;;;;;;;;;
127561680;4;3;;—пиральный шов;Ћќ∆№;;;;;12,18;;;;;;;;;;;;;;;;
127561730;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127561780;4;3;;—пиральный шов;Ћќ∆№;;;;;10,11;;;;;;;;;;;;;;;;
127572560;4;3;;—пиральный шов;Ћќ∆№;;;;;5,17;;;;;;;;;;;;;;;;
127572610;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127572660;4;3;;—пиральный шов;Ћќ∆№;;;;;7,17;;;;;;;;;;;;;;;;
127584000;4;3;;—пиральный шов;Ћќ∆№;;;;;4,47;;;;;;;;;;;;;;;;
127584050;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127584100;4;3;;—пиральный шов;Ћќ∆№;;;;;7,05;;;;;;;;;;;;;;;;
127594370;4;3;;—пиральный шов;Ћќ∆№;;;;;12,00;;;;;;;;;;;;;;;;
127594420;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127594470;4;3;;—пиральный шов;Ћќ∆№;;;;;10,41;;;;;;;;;;;;;;;;
127605300;4;3;;—пиральный шов;Ћќ∆№;;;;;6,05;;;;;;;;;;;;;;;;
127605350;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127605400;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;2,17;8,18;;;;;;;;;;;;;;;
127616400;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127616450;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;1,53;7,54;;;;;;;;;;;;;;;
127627270;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127627320;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;12,30;6,30;;;;;;;;;;;;;;;
127638210;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127638260;4;3;;—пиральный шов;Ћќ∆№;;;;;7,42;;;;;;;;;;;;;;;;
127649450;4;3;;—пиральный шов;Ћќ∆№;;;;;4,24;;;;;;;;;;;;;;;;
127649500;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127649550;4;3;;—пиральный шов;Ћќ∆№;;;;;12,24;;;;;;;;;;;;;;;;
127660020;4;3;;—пиральный шов;Ћќ∆№;;;;;6,00;;;;;;;;;;;;;;;;
127660070;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127660120;4;3;;—пиральный шов;Ћќ∆№;;;;;4,17;;;;;;;;;;;;;;;;
127670980;4;3;;—пиральный шов;Ћќ∆№;;;;;11,41;;;;;;;;;;;;;;;;
127671030;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127671080;4;3;;—пиральный шов;Ћќ∆№;;;;;11,48;;;;;;;;;;;;;;;;
127682410;4;3;;—пиральный шов;Ћќ∆№;;;;;9,05;;;;;;;;;;;;;;;;
127682460;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127682510;4;3;;—пиральный шов;Ћќ∆№;;;;;8,00;;;;;;;;;;;;;;;;
127693820;4;3;;—пиральный шов;Ћќ∆№;;;;;5,24;;;;;;;;;;;;;;;;
127693870;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127693920;4;3;;—пиральный шов;Ћќ∆№;;;;;1,48;;;;;;;;;;;;;;;;
127705240;4;3;;—пиральный шов;Ћќ∆№;;;;;11,18;;;;;;;;;;;;;;;;
127705290;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127705340;4;3;;—пиральный шов;Ћќ∆№;;;;;6,17;;;;;;;;;;;;;;;;
127716670;4;3;;—пиральный шов;Ћќ∆№;;;;;3,47;;;;;;;;;;;;;;;;
127716720;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127716770;4;3;;—пиральный шов;Ћќ∆№;;;;;4,00;;;;;;;;;;;;;;;;
127728370;4;3;;—пиральный шов;Ћќ∆№;;;;;2,30;;;;;;;;;;;;;;;;
127728420;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127728470;4;3;;—пиральный шов;Ћќ∆№;;;;;4,17;;;;;;;;;;;;;;;;
127739560;4;3;;—пиральный шов;Ћќ∆№;;;;;12,48;;;;;;;;;;;;;;;;
127739610;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127739660;4;3;;—пиральный шов;Ћќ∆№;;;;;12,24;;;;;;;;;;;;;;;;
127750960;4;3;;—пиральный шов;Ћќ∆№;;;;;9,41;;;;;;;;;;;;;;;;
127751010;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127751060;4;3;;—пиральный шов;Ћќ∆№;;;;;11,18;;;;;;;;;;;;;;;;
127761450;4;3;;—пиральный шов;Ћќ∆№;;;;;5,00;;;;;;;;;;;;;;;;
127761500;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127761550;4;3;;—пиральный шов;Ћќ∆№;;;;;6,54;;;;;;;;;;;;;;;;
127772920;4;3;;—пиральный шов;Ћќ∆№;;;;;4,30;;;;;;;;;;;;;;;;
127772970;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127773020;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;12,18;6,17;;;;;;;;;;;;;;;
127784320;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127784370;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;1,00;7,00;;;;;;;;;;;;;;;
127795730;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127795780;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;11,00;5,00;;;;;;;;;;;;;;;
127806860;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127806910;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;9,18;3,17;;;;;;;;;;;;;;;
127817300;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127817350;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;12,18;6,17;;;;;;;;;;;;;;;
127828130;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127828180;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;12,36;6,35;;;;;;;;;;;;;;;
127828210;2;7;;«аводской дефект;Ћќ∆№;710;145; 0,0 ; 0,0 ;8,48;9,11;;;0;;;;;;;;;Ёквивалент потери металла 12%.;;;
127829680;2;7;;«аводской дефект;Ћќ∆№;1820;395; 0,0 ; 0,0 ;8,48;9,54;;;0;;;;;;;;;Ёквивалент потери металла 20%.;;;
127834750;2;7;;«аводской дефект;Ћќ∆№;840;175; 0,0 ; 0,0 ;8,48;9,11;;;0;;;;;;;;;Ёквивалент потери металла 10%.;;;
127837800;2;7;;«аводской дефект;Ћќ∆№;690;105; 0,0 ; 0,0 ;8,54;9,05;;;0;;;;;;;;;Ёквивалент потери металла 12%.;;;
127838710;2;7;;«аводской дефект;Ћќ∆№;425;95; 0,0 ; 0,0 ;9,30;9,48;;;0;;;;;;;;;Ёквивалент потери металла 10%.;;;
127839640;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127839690;4;3;;—пиральный шов;Ћќ∆№;;;;;11,41;;;;;;;;;;;;;;;;
127851010;4;3;;—пиральный шов;Ћќ∆№;;;;;8,48;;;;;;;;;;;;;;;;
127851060;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127851110;4;3;;—пиральный шов;Ћќ∆№;;;;;10,00;;;;;;;;;;;;;;;;
127861950;4;3;;—пиральный шов;Ћќ∆№;;;;;5,00;;;;;;;;;;;;;;;;
127862000;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127862050;4;3;;—пиральный шов;Ћќ∆№;;;;;12,36;;;;;;;;;;;;;;;;
127873400;4;3;;—пиральный шов;Ћќ∆№;;;;;10,05;;;;;;;;;;;;;;;;
127873450;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127873500;4;3;;—пиральный шов;Ћќ∆№;;;;;11,54;;;;;;;;;;;;;;;;
127884890;4;3;;—пиральный шов;Ћќ∆№;;;;;9,11;;;;;;;;;;;;;;;;
127884940;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127884990;4;3;;—пиральный шов;Ћќ∆№;;;;;6,05;;;;;;;;;;;;;;;;
127896380;4;3;;—пиральный шов;Ћќ∆№;;;;;3,23;;;;;;;;;;;;;;;;
127896430;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127896480;4;3;;—пиральный шов;Ћќ∆№;;;;;6,42;;;;;;;;;;;;;;;;
127907210;4;3;;—пиральный шов;Ћќ∆№;;;;;1,36;;;;;;;;;;;;;;;;
127907260;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127907310;4;3;;—пиральный шов;Ћќ∆№;;;;;1,30;;;;;;;;;;;;;;;;
127917910;4;3;;—пиральный шов;Ћќ∆№;;;;;7,42;;;;;;;;;;;;;;;;
127917960;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127918010;4;3;;—пиральный шов;Ћќ∆№;;;;;11,00;;;;;;;;;;;;;;;;
127929090;4;3;;—пиральный шов;Ћќ∆№;;;;;7,17;;;;;;;;;;;;;;;;
127929140;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127929190;4;3;;—пиральный шов;Ћќ∆№;;;;;8,48;;;;;;;;;;;;;;;;
127940580;4;3;;—пиральный шов;Ћќ∆№;;;;;6,12;;;;;;;;;;;;;;;;
127940630;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127940680;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;1,11;7,12;;;;;;;;;;;;;;;
127952160;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127952210;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;9,24;3,23;;;;;;;;;;;;;;;
127963490;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127963540;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;2,30;8,30;;;;;;;;;;;;;;;
127974820;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127974870;4;3;;—пиральный шов;Ћќ∆№;;;;;5,24;;;;;;;;;;;;;;;;
127985490;4;3;;—пиральный шов;Ћќ∆№;;;;;11,41;;;;;;;;;;;;;;;;
127985540;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127985590;4;3;;—пиральный шов;Ћќ∆№;;;;;9,48;;;;;;;;;;;;;;;;
127996970;4;3;;—пиральный шов;Ћќ∆№;;;;;7,00;;;;;;;;;;;;;;;;
127997020;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
127997070;4;3;;—пиральный шов;Ћќ∆№;;;;;12,12;;;;;;;;;;;;;;;;
128008450;4;3;;—пиральный шов;Ћќ∆№;;;;;9,35;;;;;;;;;;;;;;;;
128008500;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
128008550;4;3;;—пиральный шов;Ћќ∆№;;;;;7,54;;;;;;;;;;;;;;;;
128018900;4;3;;—пиральный шов;Ћќ∆№;;;;;1,06;;;;;;;;;;;;;;;;
128018950;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
128019000;4;3;;—пиральный шов;Ћќ∆№;;;;;10,35;;;;;;;;;;;;;;;;
128030370;4;3;;—пиральный шов;Ћќ∆№;;;;;8,00;;;;;;;;;;;;;;;;
128030420;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
128030470;4;3;;—пиральный шов;Ћќ∆№;;;;;6,12;;;;;;;;;;;;;;;;
128041470;4;3;;—пиральный шов;Ћќ∆№;;;;;1,53;;;;;;;;;;;;;;;;
128041520;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
128041570;4;3;;—пиральный шов;Ћќ∆№;;;;;9,00;;;;;;;;;;;;;;;;
128052470;4;3;;—пиральный шов;Ћќ∆№;;;;;4,30;;;;;;;;;;;;;;;;
128052520;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
128052570;4;3;;—пиральный шов;Ћќ∆№;;;;;12,00;;;;;;;;;;;;;;;;
128063930;4;3;;—пиральный шов;Ћќ∆№;;;;;9,24;;;;;;;;;;;;;;;;
128063980;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
128064030;4;3;;—пиральный шов;Ћќ∆№;;;;;12,24;;;;;;;;;;;;;;;;
128075420;4;3;;—пиральный шов;Ћќ∆№;;;;;9,41;;;;;;;;;;;;;;;;
128075470;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
128075520;4;3;;—пиральный шов;Ћќ∆№;;;;;7,30;;;;;;;;;;;;;;;;
128086240;4;3;;—пиральный шов;Ћќ∆№;;;;;2,12;;;;;;;;;;;;;;;;
128086290;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
128086340;4;3;;—пиральный шов;Ћќ∆№;;;;;10,00;;;;;;;;;;;;;;;;
128097440;4;3;;—пиральный шов;Ћќ∆№;;;;;6,12;;;;;;;;;;;;;;;;
